Order_ID,Order_Date,Delivery_Date,Product,Category,Supplier,Region,Quantity,Unit_Price,Total_Cost,Shipping_Cost,Promised_Days,Delivery_Days,Delivery_Status,Customer_Rating
ORD109006,23-05-2024,26-05-2024,Yoga Mat,Sports,Supplier_07,South,1,116.87,116.87,3.84,6,3,On Time,3.7
ORD109007,26-05-2025,29-05-2025,Office Chair,Home,Supplier_25,North,2,80.08,160.16,5.66,5,3,On Time,3.9
ORD109008,26-02-2025,03-03-2025,Office Chair,Home,Supplier_21,East,2,68.04,136.08,3.52,5,5,On Time,3.9
ORD109009,24-02-2025,05-03-2025,Smartwatch,Electronics,Supplier_24,West,2,32.19,64.38,2.43,8,9,Delayed,3
ORD109010,08-07-2025,16-07-2025,Gaming Mouse,Electronics,Supplier_25,North,3,48.57,145.71,5.55,6,8,Delayed,4.3
ORD109011,30-12-2024,07-01-2025,Desk Lamp,Home,Supplier_25,West,2,124.36,248.72,6.88,7,8,Delayed,3.1
ORD109012,30-10-2024,09-11-2024,Yoga Mat,Sports,Supplier_28,South,2,59.25,118.5,5.33,6,10,Delayed,3.6
ORD109013,28-01-2025,31-01-2025,Sunglasses,Accessories,Supplier_28,East,1,30.57,30.57,3.25,4,3,On Time,4
ORD109014,18-06-2025,06-07-2025,Stainless Water Bottle,Home,Supplier_11,East,3,13.43,40.29,1.4,5,18,Delayed,3.1
ORD109015,13-08-2025,20-08-2025,Desk Lamp,Home,Supplier_20,South,1,63.82,63.82,2.29,6,7,Delayed,2.7
ORD109016,20-04-2025,24-04-2025,Office Chair,Home,Supplier_24,South,2,133.48,266.96,6.65,6,4,On Time,4.3
ORD109017,21-05-2024,26-05-2024,Bluetooth Speaker,Electronics,Supplier_11,South,1,288.96,288.96,8.36,7,5,On Time,4.7
ORD109018,24-07-2024,27-07-2024,Backpack,Accessories,Supplier_04,East,5,17.72,88.6,3.71,4,3,On Time,3.4
ORD109019,05-02-2025,09-02-2025,Stainless Water Bottle,Home,Supplier_21,North,2,61.05,122.1,4.76,5,4,On Time,4.4
ORD109020,06-10-2024,15-10-2024,Gaming Mouse,Electronics,Supplier_11,West,1,278.91,278.91,6.21,8,9,Delayed,3.4
ORD109021,27-07-2025,31-07-2025,Travel Adapter,Accessories,Supplier_16,North,1,56.25,56.25,3.99,4,4,On Time,4.5
ORD109022,03-08-2024,06-08-2024,Yoga Mat,Sports,Supplier_25,South,2,35.7,71.4,3.3,6,3,On Time,3.9
ORD109023,13-03-2025,27-03-2025,Gaming Mouse,Electronics,Supplier_07,West,4,72.13,288.52,7.46,8,14,Delayed,3.1
ORD109024,17-10-2025,20-10-2025,T-shirt,Apparel,Supplier_28,East,1,5.58,5.58,1.8,4,3,On Time,4.9
ORD109025,14-04-2024,20-04-2024,Sunglasses,Accessories,Supplier_12,North,1,59.74,59.74,3.95,4,6,Delayed,3.3
ORD109026,11-10-2024,20-10-2024,Smartwatch,Electronics,Supplier_26,East,2,183.53,367.06,9.87,6,9,Delayed,3
ORD109027,06-08-2025,09-08-2025,Fitness Tracker,Electronics,Supplier_29,North,4,31.96,127.84,4.56,6,3,On Time,5
ORD109028,10-11-2024,27-11-2024,Desk Lamp,Home,Supplier_25,East,1,80.95,80.95,4.47,5,17,Delayed,2.6
ORD109029,01-01-2025,07-01-2025,Yoga Mat,Sports,Supplier_06,Central,1,91.45,91.45,3.92,6,6,On Time,4.9
ORD109030,08-04-2024,14-04-2024,Smartwatch,Electronics,Supplier_01,South,1,249.81,249.81,7.01,7,6,On Time,4.2
ORD109031,03-04-2024,08-04-2024,Running Shoes,Apparel,Supplier_07,East,1,20.44,20.44,2.59,4,5,Delayed,2.7
ORD109032,06-02-2024,13-02-2024,Electric Kettle,Home,Supplier_10,Central,1,115.63,115.63,5.05,6,7,Delayed,3.4
ORD109033,25-07-2024,01-08-2024,Noise Cancelling Headphones,Electronics,Supplier_23,Central,3,113.15,339.45,8.04,7,7,On Time,3.8
ORD109034,18-05-2025,23-05-2025,Office Chair,Home,Supplier_10,South,1,14.06,14.06,3.11,6,5,On Time,4
ORD109035,27-08-2025,31-08-2025,Office Chair,Home,Supplier_18,North,1,12.72,12.72,1.56,5,4,On Time,3
ORD109036,08-08-2025,12-08-2025,Yoga Mat,Sports,Supplier_13,East,3,60.66,181.98,6.6,5,4,On Time,3.5
ORD109037,22-07-2025,27-07-2025,Travel Adapter,Accessories,Supplier_23,East,1,10.59,10.59,2.86,4,5,Delayed,3.4
ORD109038,23-07-2025,02-08-2025,Stainless Water Bottle,Home,Supplier_07,West,1,118.48,118.48,5.3,7,10,Delayed,2.7
ORD109039,11-07-2024,16-07-2024,Stainless Water Bottle,Home,Supplier_03,South,6,21.61,129.66,4.21,6,5,On Time,3.4
ORD109040,10-09-2024,21-09-2024,Travel Adapter,Accessories,Supplier_30,South,1,44.97,44.97,3.81,5,11,Delayed,3.5
ORD109041,01-08-2025,05-08-2025,Gaming Mouse,Electronics,Supplier_28,North,4,63.29,253.16,5.71,6,4,On Time,4.9
ORD109042,23-03-2025,28-03-2025,T-shirt,Apparel,Supplier_05,South,1,57.3,57.3,4.07,5,5,On Time,4
ORD109043,18-03-2024,26-03-2024,Smartwatch,Electronics,Supplier_18,South,2,189.39,378.78,8.62,7,8,Delayed,3.7
ORD109044,28-02-2025,03-03-2025,Desk Lamp,Home,Supplier_13,West,1,12.23,12.23,1.6,7,3,On Time,3.8
ORD109045,19-11-2024,25-11-2024,LED Monitor,Electronics,Supplier_30,East,2,201.13,402.26,10.86,6,6,On Time,3.4
ORD109046,07-08-2024,16-08-2024,Gaming Mouse,Electronics,Supplier_04,West,2,288.64,577.28,13.3,8,9,Delayed,2.4
ORD109047,14-02-2024,17-02-2024,Backpack,Accessories,Supplier_20,North,1,41.66,41.66,3.27,4,3,On Time,3.1
ORD109048,22-03-2025,29-03-2025,Electric Kettle,Home,Supplier_03,North,1,140.08,140.08,4.8,5,7,Delayed,4.5
ORD109049,10-05-2025,13-05-2025,Smartwatch,Electronics,Supplier_08,East,3,214.76,644.28,14.48,6,3,On Time,4.3
ORD109050,03-05-2025,06-05-2025,Fitness Tracker,Electronics,Supplier_27,North,2,82.99,165.98,5.05,6,3,On Time,4.5
ORD109051,27-03-2025,05-04-2025,Phone Case,Accessories,Supplier_08,South,6,49.53,297.18,8.89,5,9,Delayed,3.6
ORD109052,27-03-2024,06-04-2024,Office Chair,Home,Supplier_05,West,2,123.04,246.08,7.03,7,10,Delayed,4.1
ORD109053,19-07-2024,24-07-2024,T-shirt,Apparel,Supplier_01,East,1,20.16,20.16,2.82,4,5,Delayed,4.2
ORD109054,22-04-2024,24-04-2024,Sunglasses,Accessories,Supplier_08,North,2,33.13,66.26,3.77,4,2,On Time,4.5
ORD109055,01-05-2025,21-05-2025,Bluetooth Speaker,Electronics,Supplier_08,East,3,104.3,312.9,8.02,6,20,Delayed,3.7
ORD109056,01-06-2024,08-06-2024,Bluetooth Speaker,Electronics,Supplier_15,North,3,63.96,191.88,5.14,6,7,Delayed,3.2
ORD109057,11-05-2024,13-05-2024,Coffee Maker,Home,Supplier_05,East,4,148.51,594.04,14.31,5,2,On Time,4.6
ORD109058,12-04-2025,13-04-2025,Wireless Earbuds,Electronics,Supplier_10,North,2,190.55,381.1,9.18,6,1,On Time,3.6
ORD109059,20-03-2025,24-03-2025,Bluetooth Speaker,Electronics,Supplier_01,East,4,81.61,326.44,8,6,4,On Time,3
ORD109060,22-12-2024,26-12-2024,Travel Adapter,Accessories,Supplier_16,North,1,3.36,3.36,1.63,4,4,On Time,4.5
ORD109061,30-07-2025,04-08-2025,Fitness Tracker,Electronics,Supplier_14,West,2,256.97,513.94,10.83,8,5,On Time,4
ORD109062,14-09-2025,22-09-2025,Office Chair,Home,Supplier_18,Central,2,30.77,61.54,3.73,6,8,Delayed,3.9
ORD109063,26-02-2024,28-02-2024,Electric Kettle,Home,Supplier_07,West,2,75.75,151.5,3.78,7,2,On Time,3.7
ORD109064,28-02-2024,04-03-2024,Cookware Set,Home,Supplier_06,North,2,82.35,164.7,4.94,5,5,On Time,3.3
ORD109065,02-04-2025,16-04-2025,Noise Cancelling Headphones,Electronics,Supplier_19,South,4,227.98,911.92,19.58,7,14,Delayed,3.4
ORD109066,12-12-2024,17-12-2024,Gaming Mouse,Electronics,Supplier_21,North,2,51.12,102.24,2.85,6,5,On Time,4.1
ORD109067,11-04-2024,16-04-2024,Electric Kettle,Home,Supplier_29,South,2,21.18,42.36,1.86,6,5,On Time,3.5
ORD109068,15-03-2024,02-04-2024,Gaming Mouse,Electronics,Supplier_24,West,1,82.55,82.55,3.61,8,18,Delayed,3.7
ORD109069,01-09-2025,05-09-2025,T-shirt,Apparel,Supplier_23,West,1,61.51,61.51,2.67,6,4,On Time,3.7
ORD109070,29-06-2024,08-07-2024,Desk Lamp,Home,Supplier_26,North,3,129.67,389.01,9.31,5,9,Delayed,3.1
ORD109071,15-06-2025,23-06-2025,T-shirt,Apparel,Supplier_14,North,1,30.72,30.72,3.26,4,8,Delayed,3.1
ORD109072,10-05-2025,16-05-2025,Desk Lamp,Home,Supplier_12,West,2,92.41,184.82,6.67,7,6,On Time,4
ORD109073,21-03-2024,30-03-2024,Bluetooth Speaker,Electronics,Supplier_11,West,4,196.12,784.48,16.58,8,9,Delayed,3.7
ORD109074,19-08-2025,29-08-2025,Office Chair,Home,Supplier_12,West,2,117.14,234.28,6.23,7,10,Delayed,3.6
ORD109075,20-11-2024,25-11-2024,Stainless Water Bottle,Home,Supplier_23,North,4,60.71,242.84,7.56,5,5,On Time,4
ORD109076,14-01-2025,20-01-2025,LED Monitor,Electronics,Supplier_11,South,3,254.7,764.1,16.32,7,6,On Time,5
ORD109077,01-07-2025,04-07-2025,Bluetooth Speaker,Electronics,Supplier_26,East,3,263.5,790.5,17.06,6,3,On Time,4.7
ORD109078,26-07-2024,29-07-2024,Office Chair,Home,Supplier_19,East,3,93.82,281.46,6.45,5,3,On Time,4.6
ORD109079,10-04-2024,14-04-2024,LED Monitor,Electronics,Supplier_04,East,1,296.64,296.64,8.52,6,4,On Time,4.8
ORD109080,09-07-2025,19-07-2025,Noise Cancelling Headphones,Electronics,Supplier_23,South,3,193.6,580.8,13.84,7,10,Delayed,4.4
ORD109081,16-07-2024,22-07-2024,Sunglasses,Accessories,Supplier_18,North,1,32.37,32.37,3.47,4,6,Delayed,4.4
ORD109082,25-03-2024,01-04-2024,Smartwatch,Electronics,Supplier_04,Central,1,229.22,229.22,5.26,7,7,On Time,4.8
ORD109083,23-03-2025,26-03-2025,Travel Adapter,Accessories,Supplier_08,East,3,31.47,94.41,4.01,4,3,On Time,4.3
ORD109084,01-04-2025,05-04-2025,Desk Lamp,Home,Supplier_23,Central,2,38.55,77.1,3.4,6,4,On Time,4.7
ORD109085,06-06-2024,22-06-2024,Office Chair,Home,Supplier_27,West,3,54.68,164.04,5.94,7,16,Delayed,3.4
ORD109086,31-01-2024,08-02-2024,Bluetooth Speaker,Electronics,Supplier_15,East,2,118.32,236.64,6.21,6,8,Delayed,2.8
ORD109087,15-10-2024,18-10-2024,T-shirt,Apparel,Supplier_19,Central,1,8.82,8.82,1.69,5,3,On Time,3.5
ORD109088,13-09-2025,26-09-2025,Phone Case,Accessories,Supplier_15,West,1,5.72,5.72,2.36,6,13,Delayed,3.6
ORD109089,06-05-2025,08-05-2025,Travel Adapter,Accessories,Supplier_15,East,2,56.93,113.86,2.92,4,2,On Time,4
ORD109090,16-04-2025,03-05-2025,Sunglasses,Accessories,Supplier_19,South,1,42.17,42.17,2.85,5,17,Delayed,4.4
ORD109091,30-07-2025,07-08-2025,Cookware Set,Home,Supplier_03,South,1,46.55,46.55,1.47,6,8,Delayed,3.1
ORD109092,31-10-2024,09-11-2024,Yoga Mat,Sports,Supplier_01,East,1,66.68,66.68,3.1,5,9,Delayed,3.1
ORD109093,15-12-2024,19-12-2024,Office Chair,Home,Supplier_15,South,1,148.19,148.19,5.37,6,4,On Time,5
ORD109094,16-05-2024,23-05-2024,Office Chair,Home,Supplier_21,East,1,71.99,71.99,2.7,5,7,Delayed,3.7
ORD109095,30-04-2025,14-05-2025,Phone Case,Accessories,Supplier_29,South,4,42.67,170.68,4.91,5,14,Delayed,2.8
ORD109096,05-07-2024,09-07-2024,Desk Lamp,Home,Supplier_16,East,3,17.88,53.64,4.05,5,4,On Time,3.7
ORD109097,26-06-2024,08-07-2024,LED Monitor,Electronics,Supplier_03,West,2,180.56,361.12,9.49,8,12,Delayed,3
ORD109098,16-08-2025,21-08-2025,Desk Lamp,Home,Supplier_03,Central,1,103.44,103.44,4.44,6,5,On Time,4.1
ORD109099,01-07-2025,04-07-2025,T-shirt,Apparel,Supplier_19,West,1,24.68,24.68,2.75,6,3,On Time,3.3
ORD109100,26-08-2025,03-09-2025,T-shirt,Apparel,Supplier_29,West,2,17.8,35.6,1.51,6,8,Delayed,3.2
ORD109101,14-05-2025,21-05-2025,Wireless Earbuds,Electronics,Supplier_23,South,1,78.16,78.16,2.55,7,7,On Time,4.4
ORD109102,05-09-2025,10-09-2025,Travel Adapter,Accessories,Supplier_16,East,4,13.83,55.32,1.98,4,5,Delayed,4.3
ORD109103,16-02-2024,25-02-2024,Cookware Set,Home,Supplier_23,East,3,148.41,445.23,11.26,5,9,Delayed,3.6
ORD109104,24-09-2024,01-10-2024,LED Monitor,Electronics,Supplier_13,Central,1,51.96,51.96,2.71,7,7,On Time,4.5
ORD109105,06-08-2025,09-08-2025,Coffee Maker,Home,Supplier_22,Central,3,43.73,131.19,5.54,6,3,On Time,4.1
ORD109106,10-10-2024,18-10-2024,Fitness Tracker,Electronics,Supplier_10,South,1,134.86,134.86,5.09,7,8,Delayed,3.7
ORD109107,20-06-2025,23-06-2025,Office Chair,Home,Supplier_23,North,2,47.66,95.32,2.87,5,3,On Time,3.9
ORD109108,04-12-2024,09-12-2024,Backpack,Accessories,Supplier_11,West,1,21.76,21.76,2.78,6,5,On Time,3.7
ORD109109,18-01-2024,23-01-2024,Bluetooth Speaker,Electronics,Supplier_19,Central,4,82.31,329.24,8.8,7,5,On Time,4.3
ORD109110,28-05-2025,02-06-2025,Noise Cancelling Headphones,Electronics,Supplier_14,South,2,85.61,171.22,6.21,7,5,On Time,4
ORD109111,29-09-2024,03-10-2024,LED Monitor,Electronics,Supplier_25,East,2,170.02,340.04,8.11,6,4,On Time,4.5
ORD109112,25-02-2025,01-03-2025,Office Chair,Home,Supplier_22,West,1,52.36,52.36,2.21,7,4,On Time,2.9
ORD109113,10-11-2024,14-11-2024,Electric Kettle,Home,Supplier_11,South,2,116.03,232.06,6.37,6,4,On Time,4.5
ORD109114,23-04-2024,10-05-2024,Wireless Earbuds,Electronics,Supplier_20,North,3,179.18,537.54,12.66,6,17,Delayed,3.6
ORD109115,29-08-2024,04-09-2024,Phone Case,Accessories,Supplier_23,South,2,55.77,111.54,2.93,5,6,Delayed,3.1
ORD109116,30-06-2024,03-07-2024,Desk Lamp,Home,Supplier_19,North,2,134.94,269.88,6.55,5,3,On Time,3.6
ORD109117,15-01-2025,20-01-2025,Running Shoes,Apparel,Supplier_25,East,2,13.84,27.68,1.93,4,5,Delayed,2.5
ORD109118,18-04-2024,28-04-2024,Stainless Water Bottle,Home,Supplier_20,West,3,65.01,195.03,6.54,7,10,Delayed,2.7
ORD109119,09-02-2024,17-02-2024,Stainless Water Bottle,Home,Supplier_17,Central,1,135.93,135.93,3.98,6,8,Delayed,2.6
ORD109120,17-01-2025,25-01-2025,Cookware Set,Home,Supplier_24,South,1,16.67,16.67,2.12,6,8,Delayed,4.1
ORD109121,01-05-2025,08-05-2025,Yoga Mat,Sports,Supplier_24,South,2,54.25,108.5,3.62,6,7,Delayed,3.3
ORD109122,28-07-2024,05-08-2024,Coffee Maker,Home,Supplier_08,North,1,69.16,69.16,4.3,5,8,Delayed,3.3
ORD109123,22-06-2024,26-06-2024,Travel Adapter,Accessories,Supplier_25,North,1,19.24,19.24,3.18,4,4,On Time,3.2
ORD109124,23-01-2025,25-01-2025,Yoga Mat,Sports,Supplier_27,Central,2,33.73,67.46,4.33,6,2,On Time,4.5
ORD109125,04-09-2025,09-09-2025,Yoga Mat,Sports,Supplier_01,North,2,64.43,128.86,3.09,5,5,On Time,4.4
ORD109126,27-07-2025,07-08-2025,Sunglasses,Accessories,Supplier_24,Central,1,51.91,51.91,3.39,5,11,Delayed,4.1
ORD109127,12-04-2025,13-04-2025,Running Shoes,Apparel,Supplier_11,North,2,75.3,150.6,3.73,4,1,On Time,4.1
ORD109128,24-01-2025,26-01-2025,Stainless Water Bottle,Home,Supplier_04,North,2,119.66,239.32,7.37,5,2,On Time,4.5
ORD109129,28-06-2024,07-07-2024,Gaming Mouse,Electronics,Supplier_19,West,4,102.07,408.28,10.19,8,9,Delayed,4.2
ORD109130,02-10-2025,10-10-2025,Gaming Mouse,Electronics,Supplier_26,South,2,135.36,270.72,8.34,7,8,Delayed,3.5
ORD109131,15-01-2024,28-01-2024,Cookware Set,Home,Supplier_13,Central,2,20.55,41.1,1.91,6,13,Delayed,3.2
ORD109132,05-04-2025,09-04-2025,Sunglasses,Accessories,Supplier_05,West,1,9.73,9.73,1.98,6,4,On Time,3.6
ORD109133,28-05-2024,09-06-2024,Smartwatch,Electronics,Supplier_06,South,3,248.3,744.9,17.44,7,12,Delayed,3
ORD109134,27-03-2024,29-03-2024,Running Shoes,Apparel,Supplier_10,Central,1,52.77,52.77,2.9,5,2,On Time,4.6
ORD109135,08-06-2024,15-06-2024,Desk Lamp,Home,Supplier_06,North,1,27.67,27.67,3.26,5,7,Delayed,3.4
ORD109136,13-01-2024,15-01-2024,Cookware Set,Home,Supplier_29,East,1,20.78,20.78,2.53,5,2,On Time,4.4
ORD109137,02-07-2024,06-07-2024,T-shirt,Apparel,Supplier_16,West,1,28.19,28.19,3.48,6,4,On Time,3.4
ORD109138,10-01-2025,16-01-2025,Stainless Water Bottle,Home,Supplier_06,South,2,23.22,46.44,3.39,6,6,On Time,5
ORD109139,14-01-2025,25-01-2025,T-shirt,Apparel,Supplier_13,East,2,49.32,98.64,4.62,4,11,Delayed,3.8
ORD109140,10-07-2025,14-07-2025,Coffee Maker,Home,Supplier_08,East,3,114.57,343.71,8.06,5,4,On Time,4.3
ORD109141,07-05-2024,10-05-2024,Desk Lamp,Home,Supplier_21,North,4,103.13,412.52,9.22,5,3,On Time,4.4
ORD109142,14-09-2025,24-09-2025,Stainless Water Bottle,Home,Supplier_11,North,1,14.84,14.84,1.69,5,10,Delayed,3.3
ORD109143,24-06-2025,03-07-2025,Fitness Tracker,Electronics,Supplier_25,East,2,30.13,60.26,2.3,6,9,Delayed,2.7
ORD109144,16-03-2024,20-03-2024,Running Shoes,Apparel,Supplier_17,Central,2,38,76,3.92,5,4,On Time,3.7
ORD109145,22-04-2025,29-04-2025,T-shirt,Apparel,Supplier_01,North,2,37.56,75.12,3.89,4,7,Delayed,2.6
ORD109146,23-02-2025,01-03-2025,Travel Adapter,Accessories,Supplier_02,West,2,30.33,60.66,4.06,6,6,On Time,5
ORD109147,02-11-2024,09-11-2024,Office Chair,Home,Supplier_02,Central,4,136.29,545.16,11.55,6,7,Delayed,2.8
ORD109148,22-07-2024,06-08-2024,Desk Lamp,Home,Supplier_04,West,4,29.54,118.16,2.93,7,15,Delayed,3.5
ORD109149,12-07-2024,19-07-2024,Yoga Mat,Sports,Supplier_01,West,1,74.67,74.67,3.97,7,7,On Time,3.9
ORD109150,17-02-2024,26-02-2024,Noise Cancelling Headphones,Electronics,Supplier_01,West,3,250.88,752.64,17.98,8,9,Delayed,3.8
ORD109151,18-05-2025,23-05-2025,Wireless Earbuds,Electronics,Supplier_11,South,1,166.79,166.79,4.68,7,5,On Time,5
ORD109152,14-05-2024,21-05-2024,Gaming Mouse,Electronics,Supplier_10,North,3,289.81,869.43,18.54,6,7,Delayed,3.4
ORD109153,07-01-2024,14-01-2024,Wireless Earbuds,Electronics,Supplier_26,South,1,204.34,204.34,4.83,7,7,On Time,4.6
ORD109154,05-12-2024,20-12-2024,Electric Kettle,Home,Supplier_19,North,2,57.5,115,3.52,5,15,Delayed,4.5
ORD109155,05-03-2024,10-03-2024,Desk Lamp,Home,Supplier_28,East,2,38.47,76.94,3.75,5,5,On Time,4
ORD109156,17-01-2025,22-01-2025,Stainless Water Bottle,Home,Supplier_06,North,4,148.57,594.28,14.11,5,5,On Time,4.9
ORD109157,28-04-2025,02-05-2025,Coffee Maker,Home,Supplier_21,North,3,89.38,268.14,6.65,5,4,On Time,3.8
ORD109158,23-08-2024,27-08-2024,Travel Adapter,Accessories,Supplier_16,North,1,39.42,39.42,2.52,4,4,On Time,4.2
ORD109159,30-04-2025,13-05-2025,Yoga Mat,Sports,Supplier_18,East,3,58.11,174.33,5.37,5,13,Delayed,5
ORD109160,12-03-2024,18-03-2024,Coffee Maker,Home,Supplier_12,North,2,146.48,292.96,8.4,5,6,Delayed,4.5
ORD109161,09-02-2024,13-02-2024,Running Shoes,Apparel,Supplier_28,North,1,38.62,38.62,1.87,4,4,On Time,3.9
ORD109162,09-06-2024,19-06-2024,LED Monitor,Electronics,Supplier_20,South,1,294.56,294.56,7.98,7,10,Delayed,2.8
ORD109163,27-07-2025,29-07-2025,Desk Lamp,Home,Supplier_19,Central,3,109.07,327.21,8.06,6,2,On Time,4.5
ORD109164,04-12-2024,10-12-2024,Yoga Mat,Sports,Supplier_29,South,3,115.71,347.13,8.74,6,6,On Time,4.6
ORD109165,29-07-2024,08-08-2024,Fitness Tracker,Electronics,Supplier_23,South,3,188.94,566.82,12.11,7,10,Delayed,3
ORD109166,07-03-2024,11-03-2024,Yoga Mat,Sports,Supplier_17,North,2,119.5,239,6.75,5,4,On Time,3.4
ORD109167,19-04-2024,23-04-2024,LED Monitor,Electronics,Supplier_27,East,2,123.67,247.34,7.62,6,4,On Time,3.8
ORD109168,30-01-2024,07-02-2024,Fitness Tracker,Electronics,Supplier_01,East,1,177.32,177.32,4.09,6,8,Delayed,3.5
ORD109169,28-05-2025,01-06-2025,Travel Adapter,Accessories,Supplier_02,South,1,12.43,12.43,2.92,5,4,On Time,4.8
ORD109170,10-02-2025,17-02-2025,Office Chair,Home,Supplier_29,Central,4,104.09,416.36,8.9,6,7,Delayed,3.7
ORD109171,15-04-2024,16-04-2024,Running Shoes,Apparel,Supplier_26,North,1,25.43,25.43,1.02,4,1,On Time,5
ORD109172,25-03-2025,28-03-2025,Backpack,Accessories,Supplier_30,South,2,37.35,74.7,2.25,5,3,On Time,5
ORD109173,10-09-2024,12-09-2024,Backpack,Accessories,Supplier_04,East,3,6.94,20.82,1.79,4,2,On Time,3.5
ORD109174,13-07-2025,16-07-2025,Desk Lamp,Home,Supplier_22,North,1,120.43,120.43,4.97,5,3,On Time,4.1
ORD109175,02-05-2025,07-05-2025,Yoga Mat,Sports,Supplier_19,West,3,83.97,251.91,6.11,7,5,On Time,5
ORD109176,24-07-2025,25-07-2025,Noise Cancelling Headphones,Electronics,Supplier_06,West,1,68.68,68.68,3.66,8,1,On Time,2.8
ORD109177,03-10-2024,04-10-2024,Running Shoes,Apparel,Supplier_16,North,3,48.16,144.48,4.47,4,1,On Time,3.8
ORD109178,05-10-2025,13-10-2025,Coffee Maker,Home,Supplier_20,West,2,133.98,267.96,7.03,7,8,Delayed,3.6
ORD109179,17-12-2024,25-12-2024,LED Monitor,Electronics,Supplier_20,South,1,226.83,226.83,6.82,7,8,Delayed,4.3
ORD109180,30-01-2024,01-02-2024,Smartwatch,Electronics,Supplier_15,North,1,194.31,194.31,5.83,6,2,On Time,4.8
ORD109181,24-02-2025,03-03-2025,Office Chair,Home,Supplier_27,Central,2,27.34,54.68,3.16,6,7,Delayed,3.3
ORD109182,07-10-2025,16-10-2025,Gaming Mouse,Electronics,Supplier_26,Central,2,80.95,161.9,6.1,7,9,Delayed,2.5
ORD109183,02-07-2025,15-07-2025,Fitness Tracker,Electronics,Supplier_04,West,1,78.57,78.57,3.47,8,13,Delayed,3
ORD109184,14-05-2024,19-05-2024,Office Chair,Home,Supplier_03,North,1,38.85,38.85,1.52,5,5,On Time,4.8
ORD109185,13-08-2025,20-08-2025,Smartwatch,Electronics,Supplier_08,South,1,236.69,236.69,7.71,7,7,On Time,4.6
ORD109186,25-01-2024,30-01-2024,Desk Lamp,Home,Supplier_05,West,1,46.17,46.17,2.3,7,5,On Time,3.8
ORD109187,19-01-2024,26-01-2024,Bluetooth Speaker,Electronics,Supplier_27,South,1,245.21,245.21,7.17,7,7,On Time,4.7
ORD109188,17-03-2024,21-03-2024,Sunglasses,Accessories,Supplier_07,Central,2,30.89,61.78,2.33,5,4,On Time,4.2
ORD109189,06-04-2025,12-04-2025,Gaming Mouse,Electronics,Supplier_02,North,1,176.8,176.8,4.32,6,6,On Time,4
ORD109190,06-07-2024,12-07-2024,Desk Lamp,Home,Supplier_02,East,2,116.89,233.78,7.34,5,6,Delayed,3
ORD109191,27-05-2024,28-05-2024,Sunglasses,Accessories,Supplier_26,East,4,8.5,34,2.14,4,1,On Time,3.2
ORD109192,28-08-2025,31-08-2025,Electric Kettle,Home,Supplier_04,Central,1,28.86,28.86,2.95,6,3,On Time,4.8
ORD109193,24-06-2024,28-06-2024,Noise Cancelling Headphones,Electronics,Supplier_03,East,1,214.6,214.6,5.41,6,4,On Time,4
ORD109194,04-03-2024,13-03-2024,Smartwatch,Electronics,Supplier_30,West,2,124.39,248.78,6.97,8,9,Delayed,3.6
ORD109195,17-07-2024,22-07-2024,Noise Cancelling Headphones,Electronics,Supplier_19,Central,1,159.23,159.23,6.03,7,5,On Time,4.4
ORD109196,13-10-2024,18-10-2024,Electric Kettle,Home,Supplier_23,Central,1,133.3,133.3,5.25,6,5,On Time,4.9
ORD109197,29-09-2024,04-10-2024,Office Chair,Home,Supplier_17,North,1,76.35,76.35,3.3,5,5,On Time,4.9
ORD109198,05-08-2024,09-08-2024,Gaming Mouse,Electronics,Supplier_25,North,1,50.89,50.89,3.25,6,4,On Time,4.5
ORD109199,31-08-2024,09-09-2024,Office Chair,Home,Supplier_21,Central,3,88.73,266.19,8.08,6,9,Delayed,4.3
ORD109200,23-03-2024,28-03-2024,Coffee Maker,Home,Supplier_10,East,1,148.22,148.22,3.49,5,5,On Time,4.2
ORD109201,06-04-2025,11-04-2025,Smartwatch,Electronics,Supplier_05,West,2,247.71,495.42,10.63,8,5,On Time,4.9
ORD109202,06-02-2024,15-02-2024,Fitness Tracker,Electronics,Supplier_25,North,2,120.05,240.1,6.44,6,9,Delayed,2.9
ORD109203,21-07-2025,01-08-2025,Coffee Maker,Home,Supplier_10,East,1,97.68,97.68,3,5,11,Delayed,3.3
ORD109204,08-03-2025,11-03-2025,Cookware Set,Home,Supplier_13,North,1,127.17,127.17,4.59,5,3,On Time,5
ORD109205,04-10-2025,09-10-2025,Cookware Set,Home,Supplier_13,North,1,104.06,104.06,4.97,5,5,On Time,4.7
ORD109206,30-09-2024,05-10-2024,Stainless Water Bottle,Home,Supplier_16,North,1,75.02,75.02,3.28,5,5,On Time,4.1
ORD109207,23-05-2024,01-06-2024,Wireless Earbuds,Electronics,Supplier_16,West,2,277.15,554.3,12.86,8,9,Delayed,3.1
ORD109208,11-07-2025,13-07-2025,Running Shoes,Apparel,Supplier_11,North,3,17.8,53.4,3.08,4,2,On Time,4.6
ORD109209,14-03-2024,21-03-2024,Office Chair,Home,Supplier_16,North,1,124.89,124.89,5.25,5,7,Delayed,3.6
ORD109210,27-05-2024,31-05-2024,Travel Adapter,Accessories,Supplier_13,West,2,13.4,26.8,1.85,6,4,On Time,3.1
ORD109211,27-04-2024,30-04-2024,Backpack,Accessories,Supplier_16,East,3,11.28,33.84,1.74,4,3,On Time,4.7
